"","X","name","location","lon","lat"
"1",1,"jonathanwtea","Shark River Hills, NJ",-74.0487493,40.1940022
"2",2,"Aim911","Greenwood, IN",-86.1066526,39.6136578
"3",3,"ATLHawks_Talk","Atlanta, GA",-84.3879824,33.7489954
"4",4,"rhotwire","Montrose, CO",-107.8761738,38.4783198
"5",5,"brianlong","Boulder, CO",-105.2705456,40.0149856
"6",6,"agargmd","Chicago, IL",-87.6297982,41.8781136
"7",7,"Ivisi","Orlando, FL",-81.3792365,28.5383355
"8",8,"lizzynjay","East Bay",-89.6362,44.962274
"9",9,"newslarts","New York, NY",-74.0059728,40.7127753
"10",10,"HannahHusmann","Columbia, MO",-92.3340724,38.9517053
"11",11,"PurpleKhaos"," Mayo",-95.992371,36.1510981
"12",12,"bytekast","Boulder, CO",-105.2705456,40.0149856
"13",13,"BIOCIENCIA2013","Cumaná",-64.183316,10.431916
"14",14,"orlovnord2","New York, USA",-74.0059728,40.7127753
"15",15,"IamHRodriques","Atlanta GA ",-84.3879824,33.7489954
"16",16,"FarmFairyCrafts","Oregon, USA",-120.5542012,43.8041334
"17",17,"megdoyle","Trent Woods, NC",-77.0863383,35.0821039
"18",18,"stahnma","Madison, WI",-89.4012302,43.0730517
"19",19,"EHUNTER55","THE BURGH",-79.994661,40.444812
"20",20,"Bravewriting","America",-95.712891,37.09024
"21",21,"TrevorWhitehead","California, USA",-119.4179324,36.778261
"22",22,"editingemily","Denver, CO",-104.990251,39.7392358
"23",23,"IBspiders","Concord, NC, USA",-80.579511,35.4087517
"24",24,"The_Beltsander","ireland",-7.6920536,53.1423672
"25",25,"healthknots","Charlotte NC",-80.8431267,35.2270869
"26",26,"beachbum04064","Maine, USA",-69.4454689,45.253783
"27",27,"MillerMathTeach","Texas, USA",-99.9018131,31.9685988
"28",28,"penguins630","Naperville, IL",-88.1535352,41.7508391
"29",29,"lexiepena1","New Bedford, MA",-70.934205,41.6362152
"30",30,"mikhailsam7tp","United States",-95.712891,37.09024
"31",31,"NenadMikovic773","Chicago, IL",-87.6297982,41.8781136
"32",32,"senchristian4","Naperville, IL",-88.1535352,41.7508391
"33",33,"Chinchillazllla","Kentucky",-84.2700179,37.8393332
"34",34,"rileyyhangerr","Ohio, USA",-82.907123,40.4172871
"35",35,"MaryBeyea","Ontario, Canada",-85.323214,51.253775
"36",36,"kkmassiatte","Obetz, OH",-82.9507363,39.8789527
"37",37,"kelsiehudgens","texas",-99.9018131,31.9685988
"38",38,"vesaldi","Chicago IL",-87.6297982,41.8781136
"39",39,"AleshiaNicole","Philadelphia , PA",-75.1652215,39.9525839
"40",40,"Can_Skeptic_Wm","Windsor, Ontario Canada",-83.0363633,42.3149367
"41",41,"amomlessmom","Canada",-106.346771,56.130366
"42",42,"coffeepleaseRN","Earth",-95.7243335,37.2321077
"43",43,"ambettano","Boston, MA",-71.0588801,42.3600825
"44",44,"KarlChristian","Denver, CO",-104.990251,39.7392358
"45",45,"Patty_Fingers","Orem, UT",-111.6946475,40.2968979
"46",46,"jshepp121","Knoxville, TN",-83.9207392,35.9606384
"47",47,"wtaptelevision","Parkersburg, WV",-81.5615135,39.2667418
"48",48,"msmingelsmusic","Cumberland, RI",-71.4061876,41.9721816
"49",49,"AruniKashyap","Athens, GA",-83.357567,33.9519347
"50",50,"Julietree5","Anderson, SC",-82.6501332,34.5034394
"51",51,"ridandelous","Boone, NC",-81.6745517,36.216795
"52",52,"MalaikaAdero","New York City, Atlanta",-84.3640888,33.851772
"53",53,"delshaffer","Charleston, SC",-79.9310512,32.7764749
"54",54,"tylmel","Starkville, MS",-88.8183872,33.4503998
"55",55,"thaofficialtati","New York, NY",-74.0059728,40.7127753
"56",56,"laibaixx","Oklahoma City, OK",-97.5164276,35.4675602
"57",57,"termalmusic","United States",-95.712891,37.09024
"58",58,"shibabeenu","Fall River, MA",-71.1550451,41.7014912
"59",59,"AntigoDJ","Antigo, WI",-89.1523353,45.140245
"60",60,"ViraBurnayeva","NoVA, USA",-122.788377,45.4604
"61",61,"juliekiel","Owatonna, Minnesota",-93.2259349,44.0855572
"63",63,"morgangrace23","Tulsa, OK",-95.992775,36.1539816
"64",64,"StuCowan1","Montreal",-73.567256,45.5016889
"65",65,"sw1ssmystery","Charlottesville, VA",-78.4766781,38.0293059
"66",66,"cyborgQT","Louisiana ",-91.9623327,30.9842977
"67",67,"SaigeLovell","Boston, MA",-71.0588801,42.3600825
"68",68,"MaerynObley","Philadelphia",-75.1652215,39.9525839
"69",69,"DRTSN690","Montreal",-73.567256,45.5016889
"70",70,"Ade_Shazza","Washington DC",-77.0368707,38.9071923
"71",71,"alwayssawyer","Australia",133.775136,-25.274398
"72",72,"DevanRoeOG","Dayton, OH",-84.1916069,39.7589478
"73",73,"rigotordoc","Caracas, Venezuela",-66.9036063,10.4805937
"74",74,"MangoQuueen","United States",-95.712891,37.09024
"75",75,"adam_dill","Elgin, IL",-88.2825668,42.0354084
"76",76,"95bravo1994","California, USA",-119.4179324,36.778261
"77",77,"TakeThatCDC","Atlanta, GA",-84.3879824,33.7489954
"78",78,"Hannahf73943122","Miami ",-80.1917902,25.7616798
"79",79,"DskoHicks","Georgia, USA",-82.9000751,32.1656221
"80",80,"MoNiq_DoMiniq","Newport News, VA",-76.4730122,37.0870821
"81",81,"HannnahhSheeetz","Maryland, USA",-76.6412712,39.0457549
"82",82,"emociional82","Ohio, USA",-82.907123,40.4172871
"83",83,"Brranday","California",-119.4179324,36.778261
"84",84,"ThriveFit","Springfield, MO",-93.2922989,37.2089572
"85",85,"xoxokshirelle","North Carolina, USA",-79.0192997,35.7595731
"87",87,"MsSparrow23","Denver, CO ",-104.990251,39.7392358
"88",88,"Flu_Wizzle","Lakeland , FL",-81.9498042,28.0394654
"89",89,"bruber_j","NC",-79.0192997,35.7595731
"90",90,"johnpopevil","Georgia, USA",-82.9000751,32.1656221
"91",91,"br_myers","Halifax, Canada",-63.5752387,44.6487635
"92",92,"TheRayvanman","Idaho, USA",-114.7420408,44.0682019
"93",93,"Winningwillie","Connecticut",-73.087749,41.6032207
"94",94,"Mateojankovich","United States",-95.712891,37.09024
"95",95,"Local__Luke","Earth",-95.7243335,37.2321077
"96",96,"WxOneNews","Charlotte, NC",-80.8431267,35.2270869
"97",97,"Koboxer2380","Maine, USA",-69.4454689,45.253783
"98",98,"khuangedu","New Jersey",-74.4056612,40.0583238
"99",99,"DocOlmstead","Apopka",-81.5322149,28.6934076
"100",100,"RetiremntWisdom","Princeton",-74.6514481,40.3439888
"101",101,"mahummm_","m
",-95.712891,37.09024
"102",102,"gunplagyaru","United States",-95.712891,37.09024
"103",103,"roport","New York ",-74.0059728,40.7127753
"104",104,"JackieeOH_","Georgia ",-82.9000751,32.1656221
"105",105,"SethRudetsky","New York City",-74.0059728,40.7127753
"106",106,"carrissa_j","Barbados",-59.543198,13.193887
"107",107,"danegolf1960","St. Catharines, Ontario",-79.2468626,43.1593745
"108",108,"AngieStar78","Ledyard, CT",-72.0181743,41.4456444
"109",109,"AsiaChloeBrown","Washington, DC",-77.0368707,38.9071923
"110",110,"Blau_Rascon","Pennsylvania, USA",-77.1945247,41.2033216
"111",111,"HippyGranny2","United States",-95.712891,37.09024
"112",112,"egcharismolling","Boston, MA",-71.0588801,42.3600825
"113",113,"bposhea","Atlanta, Ga",-84.3879824,33.7489954
"114",114,"ElementCare","Massachusetts, USA",-71.3824374,42.4072107
"115",115,"myDocUrgentCare","Philadelphia, PA",-75.1652215,39.9525839
"116",116,"ShitBrick34","in the pit",-93.262284,44.934949
"117",117,"hokieprorichie","Blacksburg, VA ",-80.4139393,37.2295733
"118",118,"X_A_Y","Akron, OH",-81.5190053,41.0814447
"119",119,"LotLotLotAmber","Kentucky",-84.2700179,37.8393332
"120",120,"Nick28T","Canada",-106.346771,56.130366
"121",121,"CristyDwyer","New York, NY",-74.0059728,40.7127753
"122",122,"hollynicole_16","United States",-95.712891,37.09024
"123",123,"sweetsteph09","California",-119.4179324,36.778261
"124",124,"sarcasimandsass","Texas, USA",-99.9018131,31.9685988
"125",125,"YuYuisblack","Ontario, Canada",-85.323214,51.253775
"126",126,"momztweet","North Carolina",-79.0192997,35.7595731
"127",127,"probopassed","Maryland, USA",-76.6412712,39.0457549
"128",128,"stevekemple_inc","Cincinnati, OH",-84.5120196,39.1031182
"129",129,"Lurpee","ATL",-84.4277001,33.6407282
"130",130,"sadbullsfan","Chicago, IL",-87.6297982,41.8781136
"131",131,"mandy_hawks","Atlanta Ga",-84.3879824,33.7489954
"132",132,"kylieann6797","Conway, AR",-92.4421011,35.0886963
"133",133,"stoicfroggaming","Canada",-106.346771,56.130366
"134",134,"TapanuiFlu","New Zealand",174.885971,-40.900557
"135",135,"kayy_Garcia","Arlington, VA ",-77.0909809,38.8816208
"136",136,"Lyrikris10","Brooklyn, NY",-73.9441579,40.6781784
"137",137,"V_V_G","Minneapolis, MN",-93.2650108,44.977753
"138",138,"Ev0cativeArt","strawberry fields ",-73.9752147,40.7757506
"139",139,"itsjusmeKarleen","New Jersey, USA",-74.4056612,40.0583238
"141",141,"slime_Flu_","Washington Heights, New York",-73.9393554,40.8417082
"142",142,"lexismore_xo","North Carolina, USA",-79.0192997,35.7595731
"144",144,"40Cal1704","NE DC",-76.9758274,38.9097608
"145",145,"UnitedStatesOfQ","Norwalk, CT",-73.4081575,41.117744
"146",146,"onIyshaIIow","indianapolis",-86.158068,39.768403
"147",147,"FayCortez","Minneapolis",-93.2650108,44.977753
"148",148,"suntimes_hoops","Chicago",-87.6297982,41.8781136
"149",149,"irishthedog","Florida",-81.5157535,27.6648274
"150",150,"AlexK245","Minnesota",-94.6858998,46.729553
"151",151,"claireinspace","New York, NY",-74.0059728,40.7127753
"152",152,"KristinReins","TEXAS",-99.9018131,31.9685988
"153",153,"HLfromHell","Arkansas, USA",-91.8318334,35.20105
"154",154,"Stunner67"," Ohio",-82.907123,40.4172871
"155",155,"walidmrealtor","Charlotte, NC",-80.8431267,35.2270869
"156",156,"jwade777","miami,fl",-80.1917902,25.7616798
"157",157,"BullScripted","Chicago, IL",-87.6297982,41.8781136
"158",158,"ActionNewsJax","Jacksonville, Florida",-81.655651,30.3321838
"159",159,"MrsLopez1981","Scott, AR",-92.0962552,34.6964808
"161",161,"gracee_hipster","Texas, USA",-99.9018131,31.9685988
"162",162,"rhiiiii__","Ohio",-82.907123,40.4172871
"163",163,"beccahathaway42","Ankeny, IA",-93.6001278,41.7317884
"164",164,"ACY1","Texas, USA",-99.9018131,31.9685988
"165",165,"alan_whitcomb","Illinois, USA",-89.3985283,40.6331249
"166",166,"WPBF25News","West Palm Beach, FL",-80.0533746,26.7153424
"167",167,"WLKY","Louisville, KY",-85.7584557,38.2526647
"168",168,"GamerDadTV","Canada",-106.346771,56.130366
"169",169,"LawngIsland","Long Island, NY",-73.134961,40.789142
"170",170,"its_ameericle","Charlotte, NC",-80.8431267,35.2270869
"171",171,"YautjaMayne","Georgia, USA",-82.9000751,32.1656221
"172",172,"LNKhealth","Lincoln, NE",-96.7025955,40.813616
"173",173,"daveschroeder","Madison, WI",-89.4012302,43.0730517
"174",174,"jennaANjax","Jacksonville, FL",-81.655651,30.3321838
"175",175,"misapo_1","Minnesota, USA",-94.6858998,46.729553
"176",176,"SamiDan19","Milwaukee, WI",-87.9064736,43.0389025
"177",177,"Stephanie61593","New Jersey",-74.4056612,40.0583238
"178",178,"AdaBrownell","Missouri, USA",-91.8318334,37.9642529
"179",179,"KYWNewsradio","Philadelphia, Pa.  USA",-75.1652215,39.9525839
"180",180,"RachaelButera","Pittsburgh, PA",-79.9958864,40.4406248
"181",181,"wdeadfan_","St Louis, MO",-90.1994042,38.6270025
"182",182,"danielvincent","Louisiana, USA",-91.9623327,30.9842977
"183",183,"UrbanSpaceMan64","Earth ",-95.7243335,37.2321077
"185",185,"DouglasCatlin","Georgia, USA",-82.9000751,32.1656221
"186",186,"hilarydufflpuff","Louisville, KY",-85.7584557,38.2526647
"187",187,"devvydarling","Georgia, US. ",-82.9000751,32.1656221
"188",188,"buz_world","Canada",-106.346771,56.130366
"189",189,"bethlinas","Washington, DC",-77.0368707,38.9071923
"190",190,"CIDRAP","Minneapolis, MN",-93.2650108,44.977753
"191",191,"DrJohnTorres","NYC",-74.0059728,40.7127753
"192",192,"abigailduran_12","New Mexico, USA",-105.8700901,34.5199402
"193",193,"aleshasmith229","New York City",-74.0059728,40.7127753
"194",194,"idfc1260","Nashville, TN",-86.7816016,36.1626638
"195",195,"BambieShep","Wisconsin, USA",-88.7878678,43.7844397
"196",196,"KaraPaints","Tinley Park, IL",-87.7932939,41.5731442
"197",197,"lancekbooth","New York, NY",-74.0059728,40.7127753
"198",198,"Sonny_Zay32","Cloud City",-122.6159691,45.4795487
"199",199,"WOWT6News","Omaha, Nebraska",-95.9345034,41.2565369
"200",200,"FelixTorchHold","Georgia, USA",-82.9000751,32.1656221
"201",201,"HeathBarMiller","Liberty, Mo",-94.4191177,39.2461138
"202",202,"SageSecret","louisiana",-91.9623327,30.9842977
"203",203,"SRS7BTS","Texas, USA",-99.9018131,31.9685988
"204",204,"famfightflu","Arlington, VA",-77.0909809,38.8816208
"205",205,"nealcobb67","United States",-95.712891,37.09024
"206",206,"MountSinaiNYC","New York, NY",-74.0059728,40.7127753
"208",208,"HotpageNews","Boston",-71.0588801,42.3600825
"209",209,"Hotpage_News","United States",-95.712891,37.09024
"210",210,"kait_lin85","London, Ontario",-81.2452768,42.9849233
"212",212,"JOCOHealth","Olathe, KS",-94.8191285,38.8813958
"213",213,"Ginger_Snap_11","Texas, USA",-99.9018131,31.9685988
"214",214,"kirkyeehee","Canada",-106.346771,56.130366
"215",215,"Frick35","Lexington, SC",-81.2362107,33.9815369
"216",216,"CDCFlu","Atlanta, GA",-84.3879824,33.7489954
"217",217,"rejaifar","Switzerland",8.227512,46.818188
"218",218,"MyCharterLIFE","California, USA",-119.4179324,36.778261
"219",219,"UPMC_Pinnacle","Harrisburg, PA",-76.8867008,40.2731911
"220",220,"alemxorrow","Arkansas, USA",-91.8318334,35.20105
"221",221,"djh881","Rochester, NY",-77.6088465,43.1565779
"222",222,"gypsyof7","Philadelphia",-75.1652215,39.9525839
"223",223,"UTKDailyBeacon","Knoxville, Tennessee",-83.9207392,35.9606384
"224",224,"Lo_Zanzi","Boston, MA",-71.0588801,42.3600825
"225",225,"technosucks","Canton, OH",-81.378447,40.7989473
"226",226,"healthfoodat","United States",-95.712891,37.09024
"227",227,"sunni2967","Charlotte, NC",-80.8431267,35.2270869
"228",228,"mirogeorgiev97","Stone Mountain, GA",-84.170196,33.8081608
"229",229,"stellahubbard18","Manhattan, NY",-73.9712488,40.7830603
"230",230,"YogaBear","USA",-95.712891,37.09024
"231",231,"kylee_grant","Oklahoma City, OK",-97.5164276,35.4675602
"232",232,"_Wendy_L_","London ON - CANADA",-81.2452768,42.9849233
"233",233,"DrMarcoMtz","Quintana Roo, México",-88.4791376,19.1817393
"234",234,"RoaStudios","Columbus, OH",-82.9987942,39.9611755
"235",235,"ladyjacquelyne","Jamaica, West Indies",-77.297508,18.109581
"236",236,"Totallysamsays","NEW YORK CITY",-74.0059728,40.7127753
"237",237,"PhyllisBaker89","New York, USA",-74.0059728,40.7127753
"238",238,"GalenMarek79","Somewhere in Kentucky",-85.9404185,37.8427946
"239",239,"healthystartgo","United States",-95.712891,37.09024
"240",240,"stragapo","New Jersey, USA",-74.4056612,40.0583238
"241",241,"avi_weisfogel","Old Bridge, NJ",-74.307282,40.4128551
"242",242,"healthnewsmore","United States",-95.712891,37.09024
"243",243,"LysistrataGOP","Texas, USA",-99.9018131,31.9685988
"244",244,"quadcapable","DeLand, FL",-81.3031179,29.028318
"245",245,"_AmberSkyes_","Philadelphia, PA",-75.1652215,39.9525839
"246",246,"TheJamieGlick","New York, NY",-74.0059728,40.7127753
"247",247,"bboutiquesfl","Parkland, FL",-80.2532249,26.3107774
"248",248,"DrZahwa","DC Metro, US",-77.0451718,38.9024459
"250",250,"PublicHealthRTs","United States",-95.712891,37.09024
"251",251,"writerjobsworld","New York, USA",-74.0059728,40.7127753
"252",252,"DrWaldoAyurveda","South Florida",-81.5157535,27.6648274
"253",253,"spexfox","Washington",-120.7401385,47.7510741
"254",254,"_ItsCalebHoe","Georgia, USA",-82.9000751,32.1656221
"255",255,"TheOrganicBay","New York City",-74.0059728,40.7127753
"256",256,"samturpin","Davie, FL",-80.2521157,26.0764783
"257",257,"nlptrainingja","Jamaica",-77.297508,18.109581
"258",258,"RLChicks","Florida, USA",-81.5157535,27.6648274
"259",259,"ElloDahling","Kansas ",-98.4842465,39.011902
"260",260,"mandymajors","Texas, USA",-99.9018131,31.9685988
"261",261,"EdGarnerAR","Maumelle, Arkansas, USA",-92.4043219,34.8667565
"262",262,"ChiGastronome","Chicago ",-87.6297982,41.8781136
"263",263,"AdeUSAGreenLib","United States",-95.712891,37.09024
"264",264,"ImLiterallyLily","fort collins, co",-105.084423,40.5852602
"265",265,"earle_ella","United States",-95.712891,37.09024
"268",268,"CraigWeissenbe1","Michigan City, IN",-86.8950297,41.7075394
"269",269,"BookDel","Delaware, USA",-75.5276699,38.9108325
"270",270,"dredogs1","Granville, OH",-82.5196037,40.0681192
"271",271,"Madi_Rexwinkle","towanda",-76.4427188,41.767575
"272",272,"EmilyDillon10","Murfreesboro, TN",-86.39027,35.8456213
"273",273,"betafish","Canada",-106.346771,56.130366
"274",274,"_AndrewSchmidt","Atlanta, GA",-84.3879824,33.7489954
"275",275,"TimPascoe","Hampshire",-72.6624209,42.3471357
"276",276,"francescosz","Bryant",-92.4890469,34.5959265
"277",277,"NYTHealth","New York, NY",-74.0059728,40.7127753
"278",278,"NYTScience","New York, NY",-74.0059728,40.7127753
"279",279,"JoanneColombo","The Big Apple",-77.9054817,44.0219278
"280",280,"Mikehomeseller","Maryland, USA",-76.6412712,39.0457549
"281",281,"mandahadi","Toronto, ON",-79.3831843,43.653226
"282",282,"_davidkmann","Cary, NC",-78.7811169,35.79154
"283",283,"Porcelain_8","Boston, MA",-71.0588801,42.3600825
"284",284,"christianahhhhh","Athens, OH",-82.1012554,39.3292396
"285",285,"xanderberkeley","Maine ",-69.4454689,45.253783
"286",286,"donismommy__","Pennsylvania, USA",-77.1945247,41.2033216
"287",287,"ellenblogs","Vermont",-72.5778415,44.5588028
"288",288,"sherrycarter31","McRae AR",-91.8223618,35.1128642
"289",289,"Made_In_Japan76","Texas, USA",-99.9018131,31.9685988
"290",290,"EchoicArt","Delaware, USA",-75.5276699,38.9108325
"291",291,"LouisLeoIV","United States",-95.712891,37.09024
"292",292,"MissizzC","Canada",-106.346771,56.130366
"293",293,"Joeykrunk2010","NYC",-74.0059728,40.7127753
"294",294,"Embalmist","Nashville, TN",-86.7816016,36.1626638
"295",295,"nick_rothschild","Colorado Springs, CO",-104.8213634,38.8338816
"296",296,"TargetMrkting","Hershey, PA",-76.6502468,40.2859239
"297",297,"Luleka_L","Earth",-95.7243335,37.2321077
"298",298,"RawBMD","Brooklyn, NY",-73.9441579,40.6781784
"299",299,"Bighodagxl","Maine, USA",-69.4454689,45.253783
"300",300,"bestnewsicu","United States🇺🇸",-95.712891,37.09024
"301",301,"CPHO_Canada","Canada",-106.346771,56.130366
"302",302,"Chenzomontana","North Carolina, USA",-79.0192997,35.7595731
"303",303,"kartwonz","Jackson, MI",-84.4013462,42.245869
"304",304,"kuriousmind93","United States",-95.712891,37.09024
"305",305,"strawborra","Canada",-106.346771,56.130366
"306",306,"norasu79","Fort Collins, Colorado, USA",-105.084423,40.5852602
"307",307,"drosematos","Connecticut, USA",-73.087749,41.6032207
"308",308,"veee_ma","New York",-74.0059728,40.7127753
"309",309,"Unknownfear","Manhattan, NY",-73.9712488,40.7830603
"310",310,"ashlantaa","Tennessee",-86.5804473,35.5174913
"311",311,"SandraNelson8","Canada",-106.346771,56.130366
"312",312,"erinnrondo","401",-97.6844629,30.5678478
"314",314,"JustCallMe_PJ","Brooklyn, NY",-73.9441579,40.6781784
"315",315,"FreeRxSaver","USA",-95.712891,37.09024
"316",316,"StanleyECook","Athens, Al 35611",-87.0824045,34.761354
"317",317,"PreAnnoyed","Western USA",-149.0729714,62.4113634
"318",318,"Horton361","Eastern NC",-77.8907839,35.7273509
"319",319,"FRMC_Hospital","Sandusky, OH",-82.7116821,41.4561754
"320",320,"audreysl0ve","Maryland, USA",-76.6412712,39.0457549
"322",322,"Jalenx2xWiLD","United States",-95.712891,37.09024
"323",323,"TootieIB","Texas, USA",-99.9018131,31.9685988
"324",324,"KaylaAndersonTV","Nashville, TN",-86.7816016,36.1626638
"325",325,"EhotloveAcosta","Tennessee, USA",-86.5804473,35.5174913
"326",326,"_Sani901","Memphis, TN",-90.0489801,35.1495343
"327",327,"OscilloUSA","Newtown Square, Pa.",-75.4007058,39.9868904
"328",328,"mike_lustgarten","Boston, MA",-71.0588801,42.3600825
"329",329,"GlobalProTrader","Toronto, Ontario",-79.3831843,43.653226
"330",330,"8to5fitmom","North Carolina, USA",-79.0192997,35.7595731
"331",331,"abtassociates","Cambridge, Massachusetts",-71.1097335,42.3736158
"332",332,"namibycandy","Philadelphia, PA",-75.1652215,39.9525839
"333",333,"4jinxremoving","Illinois, USA",-89.3985283,40.6331249
"335",335,"LisaLangebek","Kings Park, NY",-73.2573369,40.886209
"336",336,"StLouisMB","St. Louis Mo",-90.1994042,38.6270025
"337",337,"DMEMEDS","Chicago, IL",-87.6297982,41.8781136
"338",338,"HollidaysStache","Purgatory",-107.8140452,37.6302699
"339",339,"JLParris","United States",-95.712891,37.09024
"340",340,"spursfanjanie","Middle Earth",-117.8370968,33.6446621
"341",341,"MomMummyMama","Canada",-106.346771,56.130366
"342",342,"eggersdailynews","Bowling Green, KY",-86.4808043,36.9685219
"343",343,"debiresistshate","United States",-95.712891,37.09024
"344",344,"Rae_minjoonie","United States",-95.712891,37.09024
"345",345,"emileily","New Jersey, USA",-74.4056612,40.0583238
"346",346,"TaeARMYbumbun","United States",-95.712891,37.09024
"347",347,"SiouxlandHealth","Sioux City, IA",-96.4049408,42.4963416
"348",348,"Kward66666","Lake in the hills",-88.3303618,42.1816908
"349",349,"StoverLab","Columbus, OH",-82.9987942,39.9611755
"350",350,"homeprospering","New York, NY USA",-74.0059728,40.7127753
"351",351,"SteeleErickson","America",-95.712891,37.09024
"352",352,"Jbauguess11","Maryland",-76.6412712,39.0457549
"353",353,"Mharding25","Pittston, PA",-75.7893604,41.3259134
"354",354,"DAVIDDIFRANCES2","Mayfield Heights, OH",-81.457896,41.5192189
"355",355,"Hoop75740642","United States",-95.712891,37.09024
"356",356,"heatherswifty","Ithaca, New York",-76.5018807,42.4439614
"357",357,"NChardonnet","Saint Louis",-90.1994042,38.6270025
"358",358,"salymo1234","Winston-Salem, NC",-80.244216,36.0998596
"359",359,"BurlcoTimes","Burlington County, NJ",-74.6868815,39.8558488
"360",360,"camrondunn","Roanoke, VA",-79.9414266,37.2709704
"361",361,"DallasBarnes420","New Bedford , Ma",-70.934205,41.6362152
"362",362,"mydocgarfieldnj","Garfield, NJ",-74.113198,40.8814882
"363",363,"2casey451","Vermont",-72.5778415,44.5588028
"364",364,"SleepyProjecti1","Kentucky, USA",-84.2700179,37.8393332
"365",365,"EmergencyNet","Chicago",-87.6297982,41.8781136
"366",366,"Economy_Air_Aub","Auburn, AL",-85.4807825,32.6098566
"367",367,"varussic","Pittsburgh, PA",-79.9958864,40.4406248
"368",368,"Kingofcastles88","Rochester, NY",-77.6088465,43.1565779
"369",369,"jimmysfla","Palm Beach County, FL",-80.2767327,26.6514503
"370",370,"MelanieDeLen1","Kansas, USA",-98.4842465,39.011902
"371",371,"ChaunceyGardner","New York, NY",-74.0059728,40.7127753
"372",372,"Liddy_jean13","St Louis, MO",-90.1994042,38.6270025
"373",373,"tkradio","America",-95.712891,37.09024
"374",374,"FiorellaEats","New York",-74.0059728,40.7127753
"375",375,"agenericolyu","New Jersey, USA",-74.4056612,40.0583238
"376",376,"tsteiner_","New York, NY",-74.0059728,40.7127753
"377",377,"jdhlsc169","WV",-80.4549026,38.5976262
"378",378,"Falexxx1","Texas",-99.9018131,31.9685988
"380",380,"myHealthPal","London & New York",-0.1277583,51.5073509
"381",381,"JLD38e88","Charlotte, NC",-80.8431267,35.2270869
"382",382,"Blitz_y","Columbus, OH",-82.9987942,39.9611755
"383",383,"GinjaNinjaShow","Fairview, TN",-87.1213953,35.9820074
"384",384,"JerryWVTM13","Birmingham, AL",-86.8103567,33.5185892
"385",385,"MarcoTheMarine7","Boston, MA",-71.0588801,42.3600825
"386",386,"CubeShield","USA",-95.712891,37.09024
"387",387,"ReactsR","Cookeville, TN",-85.5016423,36.162839
"388",388,"carlyd41","Pittsburgh, PA",-79.9958864,40.4406248
"389",389,"hellbillyJ79","PRINCETON,IN",-87.5675222,38.3553236
"390",390,"ChiefChenry","New Zealand",174.885971,-40.900557
"392",392,"ProzacAndCurls","USA",-95.712891,37.09024
"393",393,"nojokechildcare","Amherst, NY",-78.792272,42.9790067
"394",394,"OhioBot5000","Cleveland, OH",-81.6943605,41.49932
"395",395,"ApostolusDei","Louisiana, USA",-91.9623327,30.9842977
"396",396,"snowbirdtbh","Chicago, IL",-87.6297982,41.8781136
"397",397,"miarempala","Bloomingdale, IL",-88.0809036,41.9575285
"398",398,"rosamyoung","Columbus, OH",-82.9987942,39.9611755
"399",399,"marissadallow","Pittsburgh, PA",-79.9958864,40.4406248
"400",400,"rebekahh0pe","Mars ",-95.7150582,37.0901287
"401",401,"naetaetwo","jersey",-2.13125,49.214439
"402",402,"PIDSociety","Arlington, VA",-77.0909809,38.8816208
"403",403,"_therealelrey","Greensboro, NC",-79.7919754,36.0726354
"404",404,"Kristen_Howe","Cuyahoga Falls OH",-81.4845585,41.1339449
"405",405,"rudebeetle","Minneapolis, MN",-93.2650108,44.977753
"406",406,"Cougardruid","Oregon",-120.5542012,43.8041334
"407",407,"nr_sheff","Milford, CT",-73.064036,41.2306979
"408",408,"elevated_caro","Cleveland, OH",-81.6943605,41.49932
"409",409,"CBSDenver","Denver, Colorado",-104.990251,39.7392358
"410",410,"InCongressPark","Denver Colorado",-104.990251,39.7392358
"411",411,"999FMWTUZ","New Philadelphia, OH",-81.4456706,40.4897871
"412",412,"BoironUSA","Newtown Square, Pa.",-75.4007058,39.9868904
"413",413,"ISDMsTaylor","Independence, MO",-94.4155068,39.0911161
"414",414,"Tony23____","Omaha, NE",-95.9345034,41.2565369
"415",415,"ChispaSpeaks_YT","Montréal, Québec",-73.567256,45.5016889
"416",416,"Rosserford","Rochester",-77.6088465,43.1565779
"417",417,"MDedgePediatric","Rockville, MD",-77.1527578,39.0839973
"418",418,"shaq_woodfork","Kentucky, USA",-84.2700179,37.8393332
"419",419,"DavidRovella","New York",-74.0059728,40.7127753
"420",420,"Alexringgaard","Denmark",9.501785,56.26392
"421",421,"JeffreysFoundat","Rock Hill, SC",-81.0250784,34.9248667
"422",422,"newsalley","United States",-95.712891,37.09024
"423",423,"BobJoswick","Broken Arrow, OK",-95.7974526,36.060949
"424",424,"Mimi32811665","california",-119.4179324,36.778261
"425",425,"Lackeyjk","Franklin, MA",-71.396725,42.0834313
"426",426,"JAGkentucky","Kentucky, USA",-84.2700179,37.8393332
"427",427,"ddfairchild","Shawnee, Kansas",-94.7151865,39.0228485
"428",428,"theayurvedaexp","United States",-95.712891,37.09024
"429",429,"tcpcrobert","Lexington, KY",-84.5037164,38.0405837
"430",430,"GSU_Research","Atlanta, Georgia USA",-84.3879824,33.7489954
"431",431,"ruowenhuang","Canada",-106.346771,56.130366
"432",432,"tedsensei","New Canaan, CT",-73.4948445,41.146763
"433",433,"SoleFoodKicks","Virginia Beach & Norfolk, Va",-75.977985,36.8529263
