"","X","name","location","lon","lat"
"1876",3020,"lubberboy","Central FL",-81.8661442,28.0582985
"1877",3021,"Bill_Huber_","St Louis, MO",-90.1994042,38.6270025
"1878",3022,"MMarino1471","North Port, Fl.",-82.2359254,27.044224
"1879",3023,"EazyTheUnderdog","Chicago, IL",-87.6297982,41.8781136
"1880",3024,"wthSTEVE","Washington",-120.7401385,47.7510741
"1881",3025,"ABonicajones","Philadelphia, PA",-75.1652215,39.9525839
"1882",3026,"baileymswift","Kentucky, USA",-84.2700179,37.8393332
"1883",3027,"lorraineregan62","United States",-95.712891,37.09024
"1884",3028,"Cherylsplace","United States",-95.712891,37.09024
"1885",3029,"SciMan314","New York, USA",-74.0059728,40.7127753
"1886",3030,"HunnyBun88","Nicholasville, Ky",-84.5729961,37.8806341
"1887",3031,"JessicaFlintjer","Waverly,NY",-76.5271659,42.0103519
"1888",3032,"Irrlich1","Belgium",4.469936,50.503887
"1889",3033,"JulieWi59025069","United States",-95.712891,37.09024
"1890",3034,"keogge","Canada",-106.346771,56.130366
"1891",3035,"doodlerod","California, USA",-119.4179324,36.778261
"1892",3036,"Laney_uwu_","Utah, USA",-111.0937311,39.3209801
"1893",3037,"UrbanGrayHK","California, USA",-119.4179324,36.778261
"1894",3038,"nickwhit22","New Albany, IN",-85.8241312,38.2856247
"1895",3039,"YueLu19","Amarillo, TX",-101.8312969,35.2219971
"1896",3040,"MckenzieLupo","United States",-95.712891,37.09024
"1897",3041,"oledavis20","United States",-95.712891,37.09024
"1898",3042,"1_JordanMentos","Jamaica",-77.297508,18.109581
"1899",3043,"7colonel7","Alabama",-86.902298,32.3182314
"1900",3044,"Hawk_Sandi","Morris, Illinois",-88.4211785,41.357254
"1901",3045,"lenafreediving","New York, NY",-74.0059728,40.7127753
"1902",3046,"DebbieBlohm4","Madison Heights Michigan",-83.1052028,42.4858692
"1903",3047,"CopperBeard","Yorkshire",-78.4727976,42.5300624
"1904",3048,"Tru3shorty","Arkansas",-91.8318334,35.20105
"1905",3049,"CliffordThelan1","Sandwich, IL",-88.6217432,41.6458634
"1906",3050,"Vauxhall02","Denver, CO",-104.990251,39.7392358
"1907",3051,"AshmanNews","Kitchener, Ontario",-80.4925337,43.4516395
"1908",3052,"swagsires","philly philly",-75.1652215,39.9525839
"1909",3053,"tanya_az2","United States",-95.712891,37.09024
"1910",3054,"Rattify","Greater Boston",-71.0588305,42.3600709
"1911",3055,"MuizRustum","Montréal, Québec",-73.567256,45.5016889
"1912",3056,"JoanC1954","Littleton, CO",-105.0166498,39.613321
"1913",3057,"aussiebbyfelix","Maine, USA",-69.4454689,45.253783
"1914",3058,"hillaryrheath","Atlanta",-84.3879824,33.7489954
"1915",3059,"erskk","Florence, AL",-87.677251,34.79981
"1916",3060,"UTChargerTom","Utah",-111.0937311,39.3209801
"1917",3061,"TomAnswers10","Atlanta, GA",-84.3879824,33.7489954
"1918",3062,"AmbersPlayhouse","Burlington,Ontario Canada",-79.7990319,43.3255196
"1919",3063,"JPMorganBeauty","Arkansas, USA",-91.8318334,35.20105
"1920",3064,"morgandlaina","Texas, USA",-99.9018131,31.9685988
"1921",3065,"AmberOdom77","Texas, USA",-99.9018131,31.9685988
"1922",3067,"dragonflymcs","Florida",-81.5157535,27.6648274
"1923",3068,"JaninaReeves12","Louisiana, USA",-91.9623327,30.9842977
"1924",3069,"LwandleMkh_","King's Landing",-81.5037217,28.7684104
"1925",3070,"michele_mary","chicago",-87.6297982,41.8781136
"1926",3071,"HCUWyoming","Laramie, WY",-105.5911007,41.3113669
"1928",3073,"brittybrat123","Jefferson City, MO",-92.1735164,38.5767017
"1929",3076,"King87Tru","Turks and Caicos Islands",-71.797928,21.694025
"1930",3077,"erinflowers8585","Washington, USA",-120.7401385,47.7510741
"1931",3078,"EvilBells","Texas, USA",-99.9018131,31.9685988
"1932",3079,"IdahoSportsMatt","Idaho Falls, ID",-111.8431068,43.5427278
"1933",3080,"photoplaync","Charlotte, NC",-80.8431267,35.2270869
"1934",3081,"Mymmeli8","United States",-95.712891,37.09024
"1935",3082,"livseasun","Jupiter, FL",-80.0942087,26.9342246
"1936",3083,"b1ack_t3a","California, USA",-119.4179324,36.778261
"1937",3084,"iodrdave","Upper Moreland, PA",-75.1219037,40.1559519
"1938",3085,"recent_modes","Palm Bay, FL",-80.5886646,28.0344621
"1939",3086,"dranraBhsoJ","Knoxville, TN",-83.9207392,35.9606384
"1941",3088,"ordinarytanya","Australia",133.775136,-25.274398
"1942",3089,"GuardianAus","Australia",133.775136,-25.274398
"1943",3090,"astrologyzone","NEW YORK CITY",-74.0059728,40.7127753
"1944",3091,"deberpea","Cincinnati",-84.5120196,39.1031182
"1945",3092,"iPhillySports","Philadelphia",-75.1652215,39.9525839
"1946",3093,"Oconnellryan","Kansas City, MO",-94.5785667,39.0997265
"1947",3094,"jamie_GRate","Chicago, IL",-87.6297982,41.8781136
"1948",3095,"__erinbo","Nebraska, USA",-99.9018131,41.4925374
"1949",3096,"MarcFinesse__","CBB HOUSE (Norfolk)",0.8864021,52.6139686
"1950",3097,"polaudan","New York, USA",-74.0059728,40.7127753
"1951",3098,"Local4NewsWHBF","Rock Island, IL",-90.5787476,41.5094771
"1952",3099,"_Milaxo","Toronto, Ontario",-79.3831843,43.653226
"1953",3100,"Darrin_White","Alpharetta, GA",-84.2940899,34.0753762
"1954",3101,"maddychica","Logan, UT",-111.8338359,41.7369803
"1955",3102,"JacobsAjani","Jamaica",-77.297508,18.109581
"1956",3103,"Jayne2813","Washington, D.C.",-77.0368707,38.9071923
"1957",3104,"howdencomics","Canada",-106.346771,56.130366
"1958",3105,"AndieLeeZ","Indianapolis, IN",-86.158068,39.768403
"1959",3106,"Sugarshack60","Kinston, NC",-77.5816353,35.2626635
"1960",3107,"BSNElizabeth","Baltimore, MD",-76.6121893,39.2903848
"1961",3108,"daviddsheets","Kansas, USA",-98.4842465,39.011902
"1963",3110,"GigiStroud","Tulsa, OK",-95.992775,36.1539816
"1964",3111,"JessRubinkowski","Springfield, IL",-89.6501481,39.7817213
"1965",3112,"MadaleineGray","Nashville, TN",-86.7816016,36.1626638
"1966",3113,"CCarolineW15","Salem, Al ",-85.2385527,32.5968028
"1967",3114,"HannahMae1818","West Union, OH",-83.5451934,38.7945166
"1968",3115,"MCATDT15","Celebration, FL",-81.5407793,28.3188815
"1969",3116,"MonikaBeautyby","Toronto, Ontario",-79.3831843,43.653226
"1970",3117,"TheBarleyWhine","Cleveland, OH",-81.6943605,41.49932
"1971",3118,"bgrube18","Hamburg, NY",-78.8294768,42.7158927
"1972",3119,"QueenJaaass","Saginaw, MI",-83.9508068,43.4194699
"1973",3120,"SquatloBob","Murfreesboro, TN ",-86.39027,35.8456213
"1974",3121,"DocRemedyMusic","Cleveland, Ohio",-81.6943605,41.49932
"1975",3122,"valanars","New York, NY",-74.0059728,40.7127753
"1976",3123,"gabbkreider","Indiana, USA",-86.1349019,40.2671941
"1977",3124,"PhdRachel","Texas",-99.9018131,31.9685988
"1978",3126,"Jessicaann256","huntsville al",-86.5861037,34.7303688
"1979",3127,"4stickers","USA",-95.712891,37.09024
"1980",3128,"staciaaaaa","Chicago, IL",-87.6297982,41.8781136
"1981",3129,"mondigmusic","washington",-120.7401385,47.7510741
"1982",3130,"Mel72609","By the Ocean",-80.1200698,25.8452204
"1983",3131,"Kimicanary","Harrisburg Pennsylvania ",-76.8867008,40.2731911
"1984",3132,"gremonmarketing","Dayton, OH",-84.1916069,39.7589478
"1985",3133,"brooklyndelaine","Louisiana, USA",-91.9623327,30.9842977
"1986",3134,"GoBigDamnVols","Tennessee, USA",-86.5804473,35.5174913
"1987",3135,"Spottyroo","Murray, UT",-111.8879909,40.6668916
"1988",3136,"marganina","Atlanta, GA",-84.3879824,33.7489954
"1989",3137,"TTV_Doubledam","Wisconsin",-88.7878678,43.7844397
"1990",3138,"Jesus_is_G_d","United States",-95.712891,37.09024
"1991",3139,"kay_fil","New York, NY",-74.0059728,40.7127753
"1992",3141,"sarank90","ohio",-82.907123,40.4172871
"1993",3142,"420lanie","Texas, USA",-99.9018131,31.9685988
"1994",3143,"jslattonmusic","Georgia, USA",-82.9000751,32.1656221
"1995",3144,"CandaceCombs","Oklahoma City, OK",-97.5164276,35.4675602
"1996",3145,"snipstweets","New York, USA",-74.0059728,40.7127753
"1997",3146,"petedazoe","Inwood, FL",-81.7650794,28.0369654
"1998",3147,"BostonGlobe","Boston, MA",-71.0588801,42.3600825
"1999",3148,"jayrussell88","Sabetha, KS",-95.8008225,39.9022223
"2000",3149,"JZ_Flair","North Carolina",-79.0192997,35.7595731
"2001",3150,"stephvw4","Kentucky",-84.2700179,37.8393332
"2002",3151,"mursenarygary","Blacksburg, VA",-80.4139393,37.2295733
"2003",3152,"bonniemalkin","Australia",133.775136,-25.274398
"2004",3153,"hayleybergin","walker",-95.712891,37.09024
"2005",3154,"meganmae4444","Wilmington, NC ",-77.8868117,34.2103894
"2006",3155,"ttraceallan","mountain state",-80.4549026,38.5976262
"2007",3157,"lauren3williams","Highland, IN",-87.451984,41.5536468
"2008",3158,"borutouwumaki","Minnesota, USA",-94.6858998,46.729553
"2009",3159,"hampotato1","the oven",-96.7102001,40.814971
"2010",3160,"savannacarrierr","Taylor, MI",-83.2696509,42.240872
"2011",3161,"Financialplgrm","Missouri, USA",-91.8318334,37.9642529
"2012",3162,"JDHicks88","Illinois ",-89.3985283,40.6331249
"2013",3163,"overrunbydogs","Alaska, USA",-134.5890001,58.3637
"2014",3164,"pelielios","Boston, MA",-71.0588801,42.3600825
"2015",3166,"docrn1","North Carolina, USA",-79.0192997,35.7595731
"2016",3167,"Bigdong29","Graveyard",-95.8625305,37.2916197
"2017",3168,"averielovsbooks","Texas, USA",-99.9018131,31.9685988
"2018",3169,"jsaquella","Cape May NJ",-74.9060053,38.9351125
"2019",3170,"CoachJoshHadden","Aiken County, SC",-81.6035062,33.6005783
"2020",3171,"abernie7304","Texas",-99.9018131,31.9685988
"2021",3173,"MagickalG","Western North Carolina",-82.583049,35.613225
"2022",3174,"Britta________","Connecticut",-73.087749,41.6032207
"2023",3175,"alexispencer1","Sedalia, MO",-93.2282613,38.7044609
"2024",3176,"kerinska_kmk","Grand Rapids, MI",-85.6680863,42.9633599
"2025",3177,"DrBuzby","Beaufort, SC",-80.6698286,32.4315813
"2026",3179,"ABC7Chicago","Chicago, Illinois",-87.6297982,41.8781136
"2027",3180,"tre_louis","Brooklyn/Philly",-73.9441579,40.6781784
"2028",3181,"neekstj","Raleigh, NC",-78.6381787,35.7795897
"2029",3182,"WFXRnews","Roanoke, VA",-79.9414266,37.2709704
"2030",3183,"dustinlavalley","New York, USA",-74.0059728,40.7127753
"2031",3184,"genevea_jo","Geneva, FL",-81.1150616,28.7397163
"2032",3185,"JanelleWaz","United States",-95.712891,37.09024
"2033",3186,"DocTotGaming","Ohio, USA",-82.907123,40.4172871
"2034",3187,"Patriotfirst101","Florida, USA",-81.5157535,27.6648274
"2035",3188,"FuckLaoch","Ireland",-7.6920536,53.1423672
"2036",3189,"EpiphanyHeaven","California, USA",-119.4179324,36.778261
"2037",3190,"HannahCW2012","Greenville, SC",-82.3940104,34.8526176
"2038",3191,"alexathompson34","Central Illinois",-89.7004215,40.3084762
"2039",3192,"FrugalPharm","USA",-95.712891,37.09024
"2040",3193,"lextaymay","Utah ",-111.0937311,39.3209801
"2041",3194,"TXTrumpette89","Texas, USA",-99.9018131,31.9685988
"2042",3195,"coopmike48","California",-119.4179324,36.778261
"2043",3196,"morajmclaughlin","Pittsburgh, PA",-79.9958864,40.4406248
"2044",3197,"glass_mckennaaa","West Chester, PA",-75.6054882,39.9606643
"2045",3198,"JBedoya27","Boston, MA",-71.0588801,42.3600825
"2046",3199,"docmasse","Williamsport",-77.0010786,41.2411897
"2047",3200,"driizzyy98","Morgantown, WV",-79.9558968,39.629526
"2048",3201,"autumn_nicole17","Lynchburg, VA",-79.1422464,37.4137536
"2049",3202,"_Jacqui98_","Weatherford, Oklahoma",-98.7075744,35.5261633
"2050",3203,"wsoctv","Charlotte, NC",-80.8431267,35.2270869
"2051",3204,"eveross","Columbia, SC",-81.0348144,34.0007104
"2052",3205,"AllyshaHamber","STL, Missouri",-90.1994042,38.6270025
"2053",3206,"peaceluvgators","Denver, CO ",-104.990251,39.7392358
"2054",3207,"CDT2024","Tennessee",-86.5804473,35.5174913
"2055",3208,"nickerzplz","Salt Lake City, UT",-111.8910474,40.7607793
"2056",3209,"choji__akimichi","Savannah, GA",-81.091203,32.0808989
"2057",3210,"Kirby78Lexie","Conneaut, OH",-80.5542409,41.9475551
"2058",3211,"TheBoyTroyJr","Toledo, OH",-83.5378674,41.6528052
"2059",3212,"EllieT25","Raleigh, NC",-78.6381787,35.7795897
"2060",3213,"DrJamesCKPorter","Burlington, Ontario",-79.7990319,43.3255196
"2061",3214,"backwoodsbabble","Nevada",-116.419389,38.8026097
"2062",3215,"PCNedStark","Rocky Mountains",-109.7869527,44.2642998
"2063",3216,"Averimt","Tennessee, USA",-86.5804473,35.5174913
"2064",3217,"Brunswicker_","Halifax, Nova Scotia",-63.5752387,44.6487635
"2065",3218,"Vibronium","California, USA",-119.4179324,36.778261
"2066",3219,"Avelaitixa","Illinois",-89.3985283,40.6331249
"2067",3220,"mimetic_","Canada",-106.346771,56.130366
"2068",3221,"MissMissfitt","wonderland",-79.5394625,43.8430176
"2069",3222,"NoelleAmarie","Indiana, USA",-86.1349019,40.2671941
"2070",3223,"DrJustinGroode","United States",-95.712891,37.09024
"2071",3224,"shoelessjp","Delaware, United States",-75.5276699,38.9108325
"2072",3225,"margaretpinili","Maumelle, AR",-92.4043219,34.8667565
"2073",3226,"RUMMYRAISIN_","Brooklyn, NY",-73.9441579,40.6781784
"2074",3227,"MostSelfless1","Nashville, TN",-86.7816016,36.1626638
"2075",3228,"WTVAalan","Tupelo & Columbus",-88.7033859,34.2576066
"2076",3229,"ricospeczz","Toronto, Canada",-79.3831843,43.653226
"2077",3230,"sooperjule","St Louis, MO",-90.1994042,38.6270025
"2078",3231,"TaraWatts","Marietta, Georgia",-84.5499327,33.952602
"2079",3232,"amzngspcshp","United States",-95.712891,37.09024
"2080",3233,"WilhelmDavis","Minneapolis, MN",-93.2650108,44.977753
"2081",3234,"latebloomerprss","Ohio, USA",-82.907123,40.4172871
"2082",3235,"Dbeckley1","New Hudson, MI",-83.6082346,42.5149364
"2083",3236,"kristinanlegget","Wilmington Island, GA",-80.973723,32.0035477
"2084",3237,"PattersonPals","Murfreesboro, TN",-86.39027,35.8456213
"2085",3238,"MirunaBarnoschi","Chicago, IL",-87.6297982,41.8781136
"2086",3239,"MPowerHockey","Toronto/Boston",-79.3389326,43.6614689
"2087",3240,"SelinaZavala","California, USA",-119.4179324,36.778261
"2089",3242,"catdad5000","North Carolina, USA",-79.0192997,35.7595731
"2090",3243,"KissRoyBoy","Charlotte, NC",-80.8431267,35.2270869
"2091",3244,"iluveducating","NC",-79.0192997,35.7595731
"2092",3246,"_feLyfeL","TEXAS",-99.9018131,31.9685988
"2093",3248,"its_xLo","United States",-95.712891,37.09024
"2094",3249,"NicoleandStan","Somewhere in Texas",-96.5149979,32.7138476
"2095",3250,"GodNino","Cleveland, OH",-81.6943605,41.49932
"2096",3251,"raychullzz","United States",-95.712891,37.09024
"2097",3252,"longlivekermy_","New Jersey, USA",-74.4056612,40.0583238
"2098",3253,"SoyChapo940","Vernon, TX",-99.2650804,34.1545306
"2099",3254,"Elizabeth_S3803","Florida",-81.5157535,27.6648274
"2100",3255,"iluvnooder","Tennessee, USA",-86.5804473,35.5174913
"2101",3256,"TiggyBean","NC",-79.0192997,35.7595731
"2102",3257,"pink_cashmere_","California ",-119.4179324,36.778261
"2103",3258,"DumancicBraco","New York, NY",-74.0059728,40.7127753
"2104",3260,"catttwin","Tampa, FL",-82.4571776,27.950575
"2105",3261,"NotesFrom_Boog","Maryland, USA",-76.6412712,39.0457549
"2106",3262,"NaturesPavilion","Pompton plains, NJ",-74.2958532,40.9681661
"2107",3263,"dannyrolltribe","Savannah, GA",-81.091203,32.0808989
"2108",3264,"mmelgar09","United States",-95.712891,37.09024
"2109",3266,"RiverWhimsie","Nova Scotia, Canada",-63.744311,44.6819866
"2110",3267,"ddot82","STL",-90.1994042,38.6270025
"2111",3268,"CatsNapsSnacks","cleveland ohio",-81.6943605,41.49932
"2112",3269,"Princessx636","Johnson City, TN",-82.3534727,36.3134397
"2113",3270,"kconlon1","Port Jefferson Station, NY",-73.0473284,40.9253764
"2114",3271,"DJRobertoManias","Toronto, Canada",-79.3831843,43.653226
"2115",3272,"sincerelydianae","White Mountains, NH",-71.4325573,44.1643804
"2116",3273,"curlybinch","pillow",-96.8206545,32.7866999
"2117",3274,"Chortling_Man","Kansas City, MO",-94.5785667,39.0997265
"2118",3275,"faithangel2k","Upstate New York",-76.1398137,43.0422845
"2119",3276,"heavenramsey9","Tn",-86.5804473,35.5174913
"2120",3277,"ravellopez","Nebraska",-99.9018131,41.4925374
"2121",3278,"asiamarysia143","Connecticut, USA",-73.087749,41.6032207
"2122",3279,"ella_btsarmy","United States",-95.712891,37.09024
"2123",3280,"jamillio__","Florida, USA",-81.5157535,27.6648274
"2124",3281,"DominikGilespie","Kenosha Wisconsin",-87.8211854,42.5847425
"2125",3282,"Pbguy53Paul","Willow Grove, PA",-75.1157286,40.1439985
"2126",3283,"MegsOnTwitch","California, USA",-119.4179324,36.778261
"2127",3284,"ArlisFernandez","New York, USA",-74.0059728,40.7127753
"2129",3286,"UCOrientation","University of Toronto",-79.3956564,43.6628917
"2130",3287,"JaciCJackson","New York, USA",-74.0059728,40.7127753
"2131",3288,"__TheLadyReese","Alabama, USA",-86.902298,32.3182314
"2132",3290,"sandymaxey","Durham, NC",-78.898619,35.9940329
"2133",3291,"PetrominahsPet","Cincinnati",-84.5120196,39.1031182
"2134",3292,"LauraSh90167051","Lancaster, NY",-78.6341996,42.8982361
"2135",3293,"HatcherByles","Richmond, VA",-77.4360481,37.5407246
"2136",3294,"ALZatt13","North Carolina",-79.0192997,35.7595731
"2137",3295,"tradeshowwendy","Minnesota, USA",-94.6858998,46.729553
"2138",3296,"mirielmargaret","United States",-95.712891,37.09024
"2139",3297,"rema_bema_","Memphis, TN",-90.0489801,35.1495343
"2140",3298,"WaluigiGamer","Pennsylvania, USA",-77.1945247,41.2033216
"2141",3299,"AngrierThanMost","United States",-95.712891,37.09024
"2142",3300,"kakaty","Cleveland, OH",-81.6943605,41.49932
"2143",3302,"Mahmissa","Washington, DC",-77.0368707,38.9071923
"2144",3303,"psiangelic","Collingswood, NJ",-75.071284,39.9181686
"2145",3304,"oldfashionjesss","Oklahoma City, Oklahoma",-97.5164276,35.4675602
"2146",3306,"Inhabitkitchen","Raleigh, NC",-78.6381787,35.7795897
"2147",3308,"ridehard2020","Florida, USA",-81.5157535,27.6648274
"2148",3309,"PeggyNyberg","Oregon, USA",-120.5542012,43.8041334
"2149",3310,"HoustonSports13","Earth",-95.7243335,37.2321077
"2150",3311,"jerseejess","NYC",-74.0059728,40.7127753
"2151",3312,"thekayjonas","Wytheville, VA",-81.084811,36.9484528
"2152",3313,"kaivac","Hamilton, OH, USA",-84.5613355,39.3995008
"2153",3314,"kirst_tenpenny","Saukville, Wisconsin",-87.9406453,43.3816691
"2154",3315,"lrhfangirl","New York",-74.0059728,40.7127753
"2155",3316,"Orange_N_Pretty","Murfreesboro, TN",-86.39027,35.8456213
"2156",3317,"DorianSinnott","New York",-74.0059728,40.7127753
"2157",3318,"chosengporter","Tulsa, Oklahoma",-95.992775,36.1539816
"2158",3319,"nellieeee__","Bernalillo, NM",-106.5511369,35.30004
"2159",3320,"_christiekreme","Toronto, Ontario",-79.3831843,43.653226
"2160",3321,"KatieMarieHefne","Lima, OH",-84.1052256,40.742551
"2161",3322,"BreezyAintEZ","Florida",-81.5157535,27.6648274
"2162",3323,"WildePlayz","North Carolina, USA",-79.0192997,35.7595731
"2163",3324,"ntrovrtdempath","Pennsylvania, USA",-77.1945247,41.2033216
"2164",3325,"sarahsimmons712","Tennessee, USA",-86.5804473,35.5174913
"2165",3326,"ashmdennison","Colorado Springs, CO",-104.8213634,38.8338816
"2166",3327,"teenielove","Richmond, VA",-77.4360481,37.5407246
"2167",3328,"_SkylarBowen","Florida, USA",-81.5157535,27.6648274
"2168",3329,"LostSoulOfEarth","Shamokin, PA",-76.5588473,40.7889746
"2169",3330,"michaeldcmap","Draper, UT",-111.8638226,40.5246711
"2170",3331,"icinglover1995","Chattanooga, TN",-85.3096801,35.0456297
"2171",3332,"NYCMemphis","Memphis",-90.0489801,35.1495343
"2172",3333,"KingMiMi101","E-block",-79.392494,43.637822
"2173",3334,"CDAthletics","Harrisburg, PA, USA",-76.8867008,40.2731911
"2174",3335,"stephaniemedira","Wilmington,North Carolina, USA",-77.8868117,34.2103894
"2175",3336,"_annastackz","Cleveland, OH",-81.6943605,41.49932
"2176",3337,"Rico10x","Ann Arbor, MI",-83.7430378,42.2808256
"2177",3338,"lilyp00ps","Texas",-99.9018131,31.9685988
"2178",3339,"zdlwood11","Yorktown",-76.5096731,37.2387556
"2179",3340,"Mayciburk123","Wilson, OK",-97.4258551,34.1620385
"2180",3341,"CMNickTV","United States",-95.712891,37.09024
"2181",3342,"melissatyndall","Nashville, TN",-86.7816016,36.1626638
"2182",3343,"TripndFall","New Jersey, USA",-74.4056612,40.0583238
"2183",3344,"ApgDiscovery","Aberdeen, Maryland",-76.1641197,39.5095556
"2184",3345,"meimmack","Trinidad and Tobago",-61.222503,10.691803
"2185",3346,"BrookeOakes04","Tullahoma, TN",-86.2094342,35.3620235
"2186",3347,"scorpihoeee","Dunedin, FL",-82.7717684,28.0197404
"2187",3348,"wesley_wolffe11","Memphis, TN",-90.0489801,35.1495343
"2188",3349,"razgamer13","United States",-95.712891,37.09024
"2189",3350,"cancer_living","Kansas City, MO",-94.5785667,39.0997265
"2190",3351,"kiara_1d","New Hampshire, USA",-71.5723953,43.1938516
"2191",3352,"DelilahSDawson","Tampa, FL",-82.4571776,27.950575
"2192",3353,"chattyknana","United States",-95.712891,37.09024
"2193",3354,"anniem","Chicago, IL",-87.6297982,41.8781136
"2194",3355,"notrachel","Connecticut",-73.087749,41.6032207
"2195",3356,"DelishLilBites","Delaware, USA",-75.5276699,38.9108325
"2196",3357,"MattMcGahey27","Johnson City, TN",-82.3534727,36.3134397
"2197",3358,"gxthhoney","Milford, CT",-73.064036,41.2306979
"2198",3359,"6abc","Philadelphia",-75.1652215,39.9525839
"2199",3360,"MikeWiz39","The United States of America ",-95.712891,37.09024
"2200",3361,"ashhyra","Canada",-106.346771,56.130366
"2201",3363,"Mallory_Brooke8","Minford, Ohio",-82.8619549,38.8590595
"2202",3364,"jakki_fave","Nashville, Tennessee",-86.7816016,36.1626638
"2203",3365,"WMUR9","New Hampshire",-71.5723953,43.1938516
"2204",3366,"mummyah04","Boston MA",-71.0588801,42.3600825
"2205",3367,"doty_shannon","Minneapolis",-93.2650108,44.977753
"2206",3368,"AnnieB1182","Halifax, Nova Scotia",-63.5752387,44.6487635
"2207",3370,"lindapoitevin","Ottawa, Canada",-75.6971931,45.4215296
"2208",3371,"CLTHousewives","Charlotte, NC",-80.8431267,35.2270869
"2209",3372,"KyleSieg","Jacksonville, FL",-81.655651,30.3321838
"2210",3373,"Victoria_woo22","Duncan, Ok",-97.9578128,34.5023028
"2211",3374,"EvanDennison1","Maysville, KY",-83.744365,38.6411854
"2212",3375,"ladyjlc1","Toronto, Ontario",-79.3831843,43.653226
"2213",3376,"schazad","Oakville, Ontario",-79.6876659,43.467517
"2214",3377,"shburchill","nova scotia, canada",-63.744311,44.6819866
"2215",3378,"CEVAXIN_PTY","Panama",-80.782127,8.537981
"2216",3379,"Mvrcus_VD","NJ",-74.4056612,40.0583238
"2217",3380,"shannonstacey","New Hampshire",-71.5723953,43.1938516
"2218",3381,"adam_smithTN","Burlington, NC",-79.4377991,36.0956918
"2219",3383,"Una_Bella_Donna","South Carolina, USA",-81.1637245,33.836081
"2220",3384,"bymysidebritsau","Australia",133.775136,-25.274398
"2221",3385,"WarChemist48","Yorktown, VA",-76.5096731,37.2387556
"2222",3386,"lex1science","Lexington, SC",-81.2362107,33.9815369
"2223",3387,"APrettyLoveSong","Boston, MA",-71.0588801,42.3600825
"2224",3388,"AustinDonovann","Long Island",-73.134961,40.789142
"2225",3389,"SWXRightNow","Eastern Washington",-117.5860889,47.4905928
"2226",3390,"TheArtHovel","Illinois, USA",-89.3985283,40.6331249
"2227",3391,"janehillhouse1","United States",-95.712891,37.09024
"2228",3392,"dvmnadam","indianapolis",-86.158068,39.768403
"2229",3393,"karissaturney","Indiana, USA",-86.1349019,40.2671941
"2230",3394,"JimboBiguns","United States",-95.712891,37.09024
"2231",3395,"JeremyParkerM","Winchendon, Ma.",-72.0439529,42.6871009
"2232",3396,"HollyCaptain","Cincinnati",-84.5120196,39.1031182
"2233",3397,"Somemyrrh","United States",-95.712891,37.09024
"2234",3398,"Luke_A_Thomas_","Murfreesboro, TN",-86.39027,35.8456213
"2235",3399,"jmopdyke","Doylestown, PA",-75.1298939,40.3101063
"2236",3400,"_itsCHRISTAL","Dayton , Ohio ",-84.1916069,39.7589478
"2237",3401,"RaainDrrop","Canada",-106.346771,56.130366
"2238",3402,"angela_pohlit","Texas",-99.9018131,31.9685988
"2239",3403,"DavidKetcham17","Kentucky, USA",-84.2700179,37.8393332
"2240",3404,"WHarris57582868","United States",-95.712891,37.09024
"2241",3405,"Xalthir","Louisiana, USA",-91.9623327,30.9842977
"2242",3406,"BoxedCatGamers","Pennsylvania, USA",-77.1945247,41.2033216
"2243",3407,"kacion","West Virginia",-80.4549026,38.5976262
"2244",3408,"EllePolani","New York, NY",-74.0059728,40.7127753
"2245",3409,"ny3t0","Baltimore, MD",-76.6121893,39.2903848
"2246",3410,"melissaashley06","Nova Scotia, Canada",-63.744311,44.6819866
"2247",3411,"littlelyviajean","North Carolina, USA",-79.0192997,35.7595731
"2248",3412,"Atagahi","Kansas, USA",-98.4842465,39.011902
"2249",3413,"2TheMAINevent","Maryland, USA",-76.6412712,39.0457549
"2250",3414,"amyintheburg","Harrisburg, PA",-76.8867008,40.2731911
"2251",3415,"boiler_brandon","West Lafayette",-86.9080655,40.4258686
"2252",3416,"osmond71","Dartmouth, Nova Scotia",-63.5579269,44.7000282
"2253",3417,"magscolvett","Columbus, OH",-82.9987942,39.9611755
"2254",3418,"_cheeLEE","Milwaukee, WI",-87.9064736,43.0389025
"2255",3419,"ChristinaxMarie","New York, New York",-115.1745559,36.1023715
"2256",3420,"kevinwhitaker13","Grimsby, Ontario",-79.5624195,43.1942126
"2257",3421,"WJCLNews","Savannah, GA",-81.091203,32.0808989
"2258",3422,"RemmyGx1","N. Va",-77.1281962,38.890436
"2259",3423,"wyffnews4","Greenville, SC ",-82.3940104,34.8526176
"2260",3424,"WCVB","Boston, MA",-71.0588801,42.3600825
"2261",3425,"CatatonicOne","Ozarks",-93.097702,36.5692952
"2262",3426,"Charneilb","Connecticut",-73.087749,41.6032207
"2263",3427,"Mah_ree_aahh","Charleston, SC",-79.9310512,32.7764749
"2264",3428,"WGAL","Lancaster, PA",-76.1783739,40.0466571
"2265",3429,"ChaseHarvick","Oklahoma City, OK",-97.5164276,35.4675602
"2266",3430,"WXII","Piedmont Triad, NC",-79.9351805,36.1043671
"2267",3431,"koconews","Oklahoma City",-97.5164276,35.4675602
"2268",3432,"BenjieWimberly","Paterson, NJ",-74.171811,40.9167654
"2269",3433,"koat7news","Albuquerque, NM, USA",-106.650422,35.0843859
"2270",3434,"wbaltv11","Baltimore, MD",-76.6121893,39.2903848
